,ID,聚酯纤维,氨纶,粘纤,锦纶,腈纶,羊毛,棉,其他纤维,醋纤,三醋酯纤维,聚酯薄膜纤维,莱赛尔,亚麻,兔毛,聚酰胺薄膜纤维,再生纤维素纤维,莱赛尔纤维,桑蚕丝,山羊绒,莫代尔,马海毛,羊驼毛,三醋纤
488,53146.00000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,53371.00000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,56498.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,55923.99999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,57947.0,87.2,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,58041.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,60425.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,60152.0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,96.7,0,0,0,0,0,0,0
496,60135.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,60160.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,60351.0,89.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,68469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,66029.0,28.5,0,0,0,0,0,0,0,71.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,65854.0,45.0,5.2,62.7,32.1,52.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,66776.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,69764.0,92.8,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,68521.0,52.9,0,0,0,0,0,47.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,68428.0,0,2.4,34.8,0,0,0,62.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,68424.0,0,1.8,0,0,0,0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,69558.0,90.4,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,69749.0,97.6,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,70807.0,0,0,0,61.9,0,0,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,74157.0,22.0,3.2,44.4,0,0,0,30.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,70195.0,0,2.9,0,0,0,0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,76758.0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,70158.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,76856.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,76859.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,74128.0,95.3,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,74091.0,25.4,0,0,0,0,0,74.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,69743.0,0,0,73.8,24.3,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,74033.0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,74221.0,89.7,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,74173.0,0,0.4,0,0,0,95.7,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,76817.0,0,3.0,48.7,48.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,76837.0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,79977.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,81316.0,0,13.0,0,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,76756.0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,74019.0,0,2.2,0,6.3,0,91.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,80615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,80559.99999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,82398.00000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,80601.0,100,0,0,10.3,0,0,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,80570.0,0,0,68.7,31.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,82457.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,83961.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,36607.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,53322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,54364.99999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,55171.0,52.4,0,0,0,0,0,47.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,58175.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,58139.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,60417.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,60312.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,65878.0,0,9.2,0,0,0,0,90.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,65998.0,91.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,66015.0,0,0,0,4.0,51.2,42.6,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0
546,65970.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,60396.0,91.3,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,65990.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,60372.0,100,4.9,0,95.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,66842.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,60246.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,66775.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,68395.0,96.1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,68409.0,95.3,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,70397.0,38.1,4.7,0,0,0,0,0,0,0,57.2,0,0,0,0,0,0,0,0,0,0,0,0,0
556,69705.0,0,3.1,0,46.6,0,0,50.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,69493.0,96.2,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,70251.0,21.7,3.0,42.0,0,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,70203.0,0,0,24.2,32.6,0,0,43.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,74251.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,70181.0,92.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,74083.0,25.4,0,0,0,0,0,74.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,74089.0,90.3,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,74080.0,44.6,2.8,0,0,0,0,52.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,76818.0,0,0,0,0,0,34.1,65.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,76790.0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,76809.0,0,0,0,31.8,48.6,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,79978.0,27.6,0,0,0,0,0,72.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,80642.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,81260.99999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,80648.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,80660.00000000001,0,9.2,0,0,0,0,90.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,80585.0,0,0,67.6,32.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,82356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,82361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,82413.00000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,80626.0,97.2,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,82441.99999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,76733.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,83947.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,83973.99999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,82507.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,80640.0,0,0,21.9,32.2,0,0,45.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,83867.99999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,83882.99999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,83897.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,50321.99999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,53252.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,52534.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,52666.00000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,57888.0,17.7,0,0,0,0,0,0,0,0,82.3,0,0,0,0,0,0,0,0,0,0,0,0,0
592,57912.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,55934.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,60347.0,92.7,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,60164.0,70.8,0.6,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,66846.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,60353.0,0,9.2,0,0,0,0,90.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,66005.0,100,0,75.4,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
599,68408.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,68410.0,91.8,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,65857.0,100,1.4,55.4,43.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,67239.0,0,10.4,0,89.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,68937.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,65900.0,52.3,0,0,0,33.6,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,69243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,70230.0,89.2,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,69738.0,91.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,70398.0,42.1,2.6,0,0,0,55.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,70127.0,0,0,0,0,0,0,70.1,0,0,0,0,0,0,0,0,0,0,29.9,0,0,0,0,0
610,70124.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,70214.0,0,9.2,0,0,0,0,90.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,74252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,70182.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,74129.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,70200.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,76764.0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,70844.0,87.3,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,76832.0,27.2,10.2,0,0,0,0,62.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,74082.0,97.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,76853.0,0,0.7,19.9,15.4,0,50.8,0,0,0,0,0,0,0,13.2,0,0,0,0,0,0,0,0,0
621,76742.0,97.8,2.2,0,22.4,0,0,37.1,0,0,0,0,0,0,0,0,40.5,0,0,0,0,0,0,0
622,80635.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,76777.0,0,0,0,2.2,0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,76889.0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,80610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,82414.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,82436.00000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,80543.0,0,2.7,45.1,0,0,0,0,0,0,0,0,0,52.2,0,0,0,0,0,0,0,0,0,0
629,76730.0,0,0.8,0,0,0,99.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,83926.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,83964.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,83991.00000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,83994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,83899.00000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,53262.0,0,5.2,0,0,0,0,54.7,0,0,0,0,0,0,0,0,0,0,0,0,40.1,0,0,0
636,52497.99999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,52629.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,54383.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,53269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,52646.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,56181.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,52581.0,35.4,0,0,64.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,55937.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,57973.0,88.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,58075.0,3.3,0,38.8,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,57945.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,60373.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,57936.0,90.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,60153.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,60273.0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,60362.0,95.8,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,66027.0,96.1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,65979.0,29.7,0,0,0,0,0,70.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,68439.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,66760.0,0,0.5,24.3,21.5,0,25.7,0,0,0,0,0,0,0,28.0,0,0,0,0,0,0,0,0,0
656,68493.0,0,0,42.5,0,0,100,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,66739.0,0,0,0,32.5,46.7,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,66807.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,70122.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,68549.0,29.8,0,0,0,0,0,0,0,0,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0
661,66706.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,68396.0,94.7,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,66733.0,0,2.0,0,100,0,98.0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
664,68520.0,52.9,0,0,0,0,0,47.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,69748.0,27.9,0,0,0,0,0,72.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,52759.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,70156.0,89.2,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,70150.0,89.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,69757.0,0,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.9,0,0,0,0,0
670,70162.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,70229.0,89.6,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,70164.0,95.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,70189.0,95.8,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,70172.0,51.3,0,0,48.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,74217.0,0,4.8,0,0,0,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,47.7,0,0,0
676,69729.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,74063.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,76716.0,0,0,22.1,10.8,0,54.4,0,0,0,0,0,0,0,12.7,0,0,0,0,0,0,0,0,0
679,76727.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,74116.0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,74027.0,48.4,2.6,0,0,0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,76801.0,0,10.5,0,89.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,76787.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,76754.0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,81268.99999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,76854.0,0,0,0,42.2,49.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0,0
687,80630.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,82385.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,82396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,83966.99999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,83979.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,80588.0,83.1,1.4,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,82393.0,0,0,0,0,0,0,63.0,0,0,0,0,0,0,0,0,0,37.0,0,0,0,0,0,0
694,83880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,83886.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,83900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,42566.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,47806.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,53234.00000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,52451.99999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,52567.00000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,55241.0,29.3,1.9,16.3,10.5,0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,56184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,55913.00000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,57932.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,56104.0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,60397.0,92.2,7.8,46.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,66063.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,66069.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,65975.0,96.1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,65918.0,0,3.9,68.6,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,65861.0,95.7,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,60196.0,0,0,79.4,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,68911.0,91.4,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,66764.0,0,0,0,9.9,52.6,47.4,0,0,0,0,0,21.2,0,39.1,0,0,0,0,0,0,0,0,0
716,68474.0,29.8,0,0,0,0,0,0,0,0,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0
717,70132.0,0,0,85.7,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,68511.0,0,0,72.5,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,68478.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.5,0,6.5,0,0,0,0,0
720,70209.0,51.3,0,0,48.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,70216.0,0,5.7,94.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,74249.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,74253.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,70138.0,94.7,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,73474.0,96.8,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,74130.0,26.2,0,0,0,0,0,73.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,76843.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,74096.0,0,0,0,0,0,0,48.7,0,0,0,51.3,0,0,0,0,0,0,0,0,0,0,0,0
729,74050.0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,74153.0,48.4,2.6,0,0,0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,74184.0,0,2.1,0,35.5,0,62.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,76753.0,100,0,0,22.3,0,77.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,80593.0,0,6.2,0,5.9,0,0,87.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,76825.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,80623.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
